timestamp,trade_id,market,symbol,timeframe,side,action,result,exit_reason,bars_held,entry_price,trigger_price,pnl,pnl_pct,fee,balance,ghost
2025-09-14T11:25:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T11:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,153,115840.04159,114913.32125728,0.0,-0.008,0.0,,True
2025-09-14T11:30:00+00:00,BTCUSDT@5m-LONG-2025-09-14T11:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,163,115767.11971999999,114840.98276223999,0.0,-0.008,0.0,,True
2025-09-14T11:35:00+00:00,BTCUSDT@5m-LONG-2025-09-14T11:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,162,115792.7274,114866.38558080001,0.0,-0.008,0.0,,True
2025-09-14T11:40:00+00:00,BTCUSDT@5m-LONG-2025-09-14T11:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,161,115735.91036,114810.02307712,0.0,-0.008,0.0,,True
2025-09-14T11:45:00+00:00,BTCUSDT@5m-LONG-2025-09-14T11:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,160,115778.7232,114852.49341439999,0.0,-0.008,0.0,,True
2025-09-14T11:50:00+00:00,BTCUSDT@5m-LONG-2025-09-14T11:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,159,115756.51654,114830.46440768,0.0,-0.008,0.0,,True
2025-09-14T12:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T12:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,217,115734.16933,116660.04268464001,0.0,-0.008,0.0,,True
2025-09-14T12:10:00+00:00,BTCUSDT@5m-LONG-2025-09-14T12:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,155,115769.7205,114843.56273599999,0.0,-0.008,0.0,,True
2025-09-14T12:15:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T12:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,214,115705.278,116630.920224,0.0,-0.008,0.0,,True
2025-09-14T12:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T12:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,213,115741.06726000001,116666.99579808001,0.0,-0.008,0.0,,True
2025-09-14T12:30:00+00:00,BTCUSDT@5m-LONG-2025-09-14T12:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,151,115796.42851,114870.05708192,0.0,-0.008,0.0,,True
2025-09-14T12:35:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T12:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,151,115727.50784,114801.68777728,0.0,-0.008,0.0,,True
2025-09-14T12:40:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T12:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,243,115695.49824,114769.93425408,0.0,-0.008,0.0,,True
2025-09-14T12:55:00+00:00,BTCUSDT@5m-LONG-2025-09-14T12:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,146,115761.91815999999,114835.82281471998,0.0,-0.008,0.0,,True
2025-09-14T13:05:00+00:00,BTCUSDT@5m-LONG-2025-09-14T13:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,145,115718.10501999999,114792.36017983999,0.0,-0.008,0.0,,True
2025-09-14T13:15:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T13:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,236,115635.78033000001,114710.69408736001,0.0,-0.008,0.0,,True
2025-09-14T13:20:00+00:00,BTCUSDT@5m-LONG-2025-09-14T13:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,284,115500.43974,114576.43622208,0.0,-0.008,0.0,,True
2025-09-14T13:25:00+00:00,BTCUSDT@5m-LONG-2025-09-14T13:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,235,115515.74433,114591.61837536,0.0,-0.008,0.0,,True
2025-09-14T13:30:00+00:00,BTCUSDT@5m-LONG-2025-09-14T13:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,199,115325.98741999999,116709.89926903999,0.0,0.012,0.0,,True
2025-09-14T13:35:00+00:00,BTCUSDT@5m-LONG-2025-09-14T13:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,198,115256.86669,116639.94909028,0.0,0.012,0.0,,True
2025-09-14T13:40:00+00:00,BTCUSDT@5m-LONG-2025-09-14T13:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,197,115291.67713,116675.17725556,0.0,0.012,0.0,,True
2025-09-14T13:45:00+00:00,BTCUSDT@5m-LONG-2025-09-14T13:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,196,115191.14698,116573.44074376,0.0,0.012,0.0,,True
2025-09-14T13:50:00+00:00,BTCUSDT@5m-LONG-2025-09-14T13:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,195,115268.47016999999,116651.69181204,0.0,0.012,0.0,,True
2025-09-14T13:55:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T13:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,194,115314.08385,116697.8528562,0.0,0.012,0.0,,True
2025-09-14T14:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T14:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,184,115303.59854,116226.02732832001,0.0,-0.008,0.0,,True
2025-09-14T14:05:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T14:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,183,115348.58504,116271.37372032,0.0,-0.008,0.0,,True
2025-09-14T14:10:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T14:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,226,115556.15645,114631.70719839999,0.0,-0.008,0.0,,True
2025-09-14T14:25:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T14:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,179,115376.57664,116299.58925312,0.0,-0.008,0.0,,True
2025-09-14T14:35:00+00:00,BTCUSDT@5m-LONG-2025-09-14T14:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,186,115253.36564,116636.40602768,0.0,0.012,0.0,,True
2025-09-14T14:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T14:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,173,115316.19476000001,116238.72431808001,0.0,-0.008,0.0,,True
2025-09-14T15:05:00+00:00,BTCUSDT@5m-LONG-2025-09-14T15:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,180,115255.56629999999,116638.63309559999,0.0,0.012,0.0,,True
2025-09-14T15:15:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T15:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,169,115293.50157000001,116215.84958256001,0.0,-0.008,0.0,,True
2025-09-14T15:25:00+00:00,BTCUSDT@5m-LONG-2025-09-14T15:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,176,115273.5717,116656.8545604,0.0,0.012,0.0,,True
2025-09-14T15:30:00+00:00,BTCUSDT@5m-LONG-2025-09-14T15:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,175,115247.46386999999,116630.43343644,0.0,0.012,0.0,,True
2025-09-14T15:35:00+00:00,BTCUSDT@5m-LONG-2025-09-14T15:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,174,115341.19198,116725.28628376001,0.0,0.012,0.0,,True
2025-09-14T15:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T15:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,151,115220.62344,116142.38842752,0.0,-0.008,0.0,,True
2025-09-14T15:55:00+00:00,BTCUSDT@5m-LONG-2025-09-14T15:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,170,115196.74866,116579.10964392,0.0,0.012,0.0,,True
2025-09-14T16:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T16:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,148,115204.02842,116125.66064736,0.0,-0.008,0.0,,True
2025-09-14T16:05:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T16:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,159,115299.49977000001,116221.89576816001,0.0,-0.008,0.0,,True
2025-09-14T16:15:00+00:00,BTCUSDT@5m-LONG-2025-09-14T16:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,166,115257.16678,116640.25278136,0.0,0.012,0.0,,True
2025-09-14T16:25:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T16:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,155,115419.46377000002,116342.81948016002,0.0,-0.008,0.0,,True
2025-09-14T16:35:00+00:00,BTCUSDT@5m-LONG-2025-09-14T16:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,253,115424.11684999999,114500.7239152,0.0,-0.008,0.0,,True
2025-09-14T16:40:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T16:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,152,115387.57334,116310.67392672,0.0,-0.008,0.0,,True
2025-09-14T16:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T16:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,149,115388.07319,116311.17777552,0.0,-0.008,0.0,,True
2025-09-14T17:10:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T17:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,246,115463.42864,114539.72121088,0.0,-0.008,0.0,,True
2025-09-14T17:15:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T17:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,145,115415.66491,116338.99022928001,0.0,-0.008,0.0,,True
2025-09-14T17:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T17:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,150,115473.84745,116397.63822960001,0.0,-0.008,0.0,,True
2025-09-14T17:25:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T17:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,150,115550.72438,116475.13017504,0.0,-0.008,0.0,,True
2025-09-14T17:30:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T17:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,149,115520.33350000001,116444.49616800001,0.0,-0.008,0.0,,True
2025-09-14T17:35:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T17:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,148,115548.62501,116473.01401008,0.0,-0.008,0.0,,True
2025-09-14T17:45:00+00:00,BTCUSDT@5m-LONG-2025-09-14T17:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,182,115590.86686,114666.13992511999,0.0,-0.008,0.0,,True
2025-09-14T17:50:00+00:00,BTCUSDT@5m-LONG-2025-09-14T17:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,182,115557.55686999999,114633.09641503998,0.0,-0.008,0.0,,True
2025-09-14T17:55:00+00:00,BTCUSDT@5m-LONG-2025-09-14T17:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,181,115537.55086999999,114613.25046303999,0.0,-0.008,0.0,,True
2025-09-14T18:00:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T18:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,236,115481.73413,114557.88025696,0.0,-0.008,0.0,,True
2025-09-14T18:10:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T18:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,134,115443.25663,116366.80268304,0.0,-0.008,0.0,,True
2025-09-14T18:35:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T18:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,129,115384.77418,116307.85237344,0.0,-0.008,0.0,,True
2025-09-14T18:40:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T18:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,128,115385.07409,116308.15468271999,0.0,-0.008,0.0,,True
2025-09-14T18:45:00+00:00,BTCUSDT@5m-LONG-2025-09-14T18:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,227,115434.62,114511.14304,0.0,-0.008,0.0,,True
2025-09-14T18:50:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T18:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,226,115408.11205,114484.8471536,0.0,-0.008,0.0,,True
2025-09-14T18:55:00+00:00,BTCUSDT@5m-LONG-2025-09-14T18:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,134,115367.69993,116752.11232916001,0.0,0.012,0.0,,True
2025-09-14T19:00:00+00:00,BTCUSDT@5m-LONG-2025-09-14T19:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,133,115346.89369,116731.05641428,0.0,0.012,0.0,,True
2025-09-14T19:10:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T19:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,122,115358.08219,116280.94684752,0.0,-0.008,0.0,,True
2025-09-14T19:15:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T19:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,121,115382.77477999999,116305.83697824,0.0,-0.008,0.0,,True
2025-09-14T19:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T19:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,120,115392.97172000002,116316.11549376002,0.0,-0.008,0.0,,True
2025-09-14T19:25:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T19:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,219,115479.83356,114555.99489152,0.0,-0.008,0.0,,True
2025-09-14T19:30:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T19:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,161,115619.6755,114694.718096,0.0,-0.008,0.0,,True
2025-09-14T19:35:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T19:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,124,115520.33350000001,116444.49616800001,0.0,-0.008,0.0,,True
2025-09-14T19:40:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T19:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,123,115525.03209000001,116449.23234672,0.0,-0.008,0.0,,True
2025-09-14T19:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T19:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,122,115536.3287,116460.6193296,0.0,-0.008,0.0,,True
2025-09-14T19:50:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T19:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,121,115512.83575,116436.938436,0.0,-0.008,0.0,,True
2025-09-14T19:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T19:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,120,115562.72078,116487.22254624001,0.0,-0.008,0.0,,True
2025-09-14T20:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T20:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,119,115605.70788,116530.55354304,0.0,-0.008,0.0,,True
2025-09-14T20:05:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T20:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,118,115608.3071,116533.1735568,0.0,-0.008,0.0,,True
2025-09-14T20:10:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T20:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,119,115675.287,116600.689296,0.0,-0.008,0.0,,True
2025-09-14T20:15:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T20:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,118,115675.18703,116600.58852624,0.0,-0.008,0.0,,True
2025-09-14T20:20:00+00:00,BTCUSDT@5m-LONG-2025-09-14T20:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,151,115675.39220999999,114749.98907232,0.0,-0.008,0.0,,True
2025-09-14T20:25:00+00:00,BTCUSDT@5m-LONG-2025-09-14T20:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,150,115664.08881999999,114738.77610943999,0.0,-0.008,0.0,,True
2025-09-14T20:30:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T20:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,115,115639.2978,116564.4121824,0.0,-0.008,0.0,,True
2025-09-14T20:35:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T20:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,114,115653.2936,116578.5199488,0.0,-0.008,0.0,,True
2025-09-14T20:40:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T20:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,113,115757.96219,116684.02588752001,0.0,-0.008,0.0,,True
2025-09-14T20:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T20:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,112,115731.2702,116657.1203616,0.0,-0.008,0.0,,True
2025-09-14T20:50:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T20:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,51,115782.62436999999,114856.36337503999,0.0,-0.008,0.0,,True
2025-09-14T20:55:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T20:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,50,115779.7235,114853.485712,0.0,-0.008,0.0,,True
2025-09-14T21:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T21:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,109,115764.86012000001,116690.97900096001,0.0,-0.008,0.0,,True
2025-09-14T21:05:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T21:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,106,115617.80425,116542.746684,0.0,-0.008,0.0,,True
2025-09-14T21:15:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T21:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,35,115895.7583,114968.59223360001,0.0,-0.008,0.0,,True
2025-09-14T21:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T21:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,105,115821.04326,116747.61160608001,0.0,-0.008,0.0,,True
2025-09-14T21:25:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T21:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,33,115880.75379999999,114953.70776959999,0.0,-0.008,0.0,,True
2025-09-14T21:30:00+00:00,BTCUSDT@5m-LONG-2025-09-14T21:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,32,115872.25125,114945.27324,0.0,-0.008,0.0,,True
2025-09-14T21:35:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T21:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,193,115950.2045,114558.80204600001,0.0,0.012,0.0,,True
2025-09-14T21:40:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T21:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,136,115986.39364,114594.55691632,0.0,0.012,0.0,,True
2025-09-14T21:50:00+00:00,BTCUSDT@5m-LONG-2025-09-14T21:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,28,115890.95685999999,114963.82920512,0.0,-0.008,0.0,,True
2025-09-14T21:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T21:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,133,115988.49301,114596.63109388,0.0,0.012,0.0,,True
2025-09-14T22:05:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T22:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,25,115902.06019,114974.84370848001,0.0,-0.008,0.0,,True
2025-09-14T22:10:00+00:00,BTCUSDT@5m-LONG-2025-09-14T22:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,24,115906.56154,114979.30904768,0.0,-0.008,0.0,,True
2025-09-14T22:20:00+00:00,BTCUSDT@5m-LONG-2025-09-14T22:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,33,115802.43031,114876.01086751999,0.0,-0.008,0.0,,True
2025-09-14T22:35:00+00:00,BTCUSDT@5m-LONG-2025-09-14T22:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,19,115830.63876999999,114903.99365984,0.0,-0.008,0.0,,True
2025-09-14T22:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-14T22:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,123,115985.09403,114593.27290164,0.0,0.012,0.0,,True
2025-09-14T22:55:00+00:00,BTCUSDT@5m-LONG-2025-09-14T22:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,10,115991.7871,115063.8528032,0.0,-0.008,0.0,,True
2025-09-14T23:00:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,14,115918.46510999999,114991.11738911999,0.0,-0.008,0.0,,True
2025-09-14T23:05:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,25,115721.10591999999,114795.33707263999,0.0,-0.008,0.0,,True
2025-09-14T23:10:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,117,115577.06271999999,114652.44621823999,0.0,-0.008,0.0,,True
2025-09-14T23:15:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T23:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,117,115520.54577,114596.38140384,0.0,-0.008,0.0,,True
2025-09-14T23:20:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,172,115430.6188,114507.17384959999,0.0,-0.008,0.0,,True
2025-09-14T23:25:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-14T23:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,80,115359.19738,116743.50774856,0.0,0.012,0.0,,True
2025-09-14T23:30:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,79,115344.49296999999,116728.62688564,0.0,0.012,0.0,,True
2025-09-14T23:35:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,78,115267.36984,116650.57827808001,0.0,0.012,0.0,,True
2025-09-14T23:40:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,77,115229.45846999998,116612.21197163999,0.0,0.012,0.0,,True
2025-09-14T23:45:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,76,115204.65103000001,116587.10684236001,0.0,0.012,0.0,,True
2025-09-14T23:50:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,75,115322.18628000001,116706.05251536002,0.0,0.012,0.0,,True
2025-09-14T23:55:00+00:00,BTCUSDT@5m-LONG-2025-09-14T23:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,74,115244.563,116627.497756,0.0,0.012,0.0,,True
2025-09-15T00:00:00+00:00,BTCUSDT@5m-LONG-2025-09-15T00:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,71,115138.33114,116519.99111368,0.0,0.012,0.0,,True
2025-09-15T00:05:00+00:00,BTCUSDT@5m-LONG-2025-09-15T00:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,70,115051.70516,116432.32562192,0.0,0.012,0.0,,True
2025-09-15T00:10:00+00:00,BTCUSDT@5m-LONG-2025-09-15T00:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,69,115095.81839,116476.96821068,0.0,0.012,0.0,,True
2025-09-15T00:15:00+00:00,BTCUSDT@5m-LONG-2025-09-15T00:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,61,114968.78029,116348.40565347999,0.0,0.012,0.0,,True
